"","Loc","Pr_Fall","Tmin_Fall","Tmax_Fall","GDD_Fall","Pr_Spring","Tmin_Spring","Tmax_Spring","GDD_Spring","Pr_Summer","Tmin_Summer","Tmax_Summer","GDD_Summer","Pr_Winter","Tmin_Winter","Tmax_Winter","GDD_Winter"
"725","ND",64.1,36.3526373626374,56.0932967032967,242.051648351648,118.8,33.2854347826087,52.310652173913,240.148913043478,244.4,58.039347826087,80.5960869565217,254.882065217391,21.6,2.72,20.076,222.704444444444
"726","NY",247.4,44.3952747252747,64.0132967032967,246.485714285714,212.9,36.6115217391304,56.1532608695652,242.140217391304,126.1,59.600652173913,80.2439130434783,255.217934782609,108.1,23.64,37.134,233.253888888889
"727","ORa",345.8,43.7365934065934,64.7827472527473,246.516483516484,249.8,40.2252173913043,62.0365217391304,244.778260869565,106.1,50.9195652173913,76.4776086956522,251.760326086957,336,33.642,48.936,239.310555555556
"728","ORb",66,41.4737362637363,65.6728571428571,246.135164835165,75.9,40.0158695652174,65.7265217391304,245.745108695652,29.1,55.9321739130435,85.2310869565217,255.584239130435,58.6,29.33,42.404,236.298333333333
"729","TX",188.1,64.4623076923077,86.6042857142857,258.335164835165,68.6,64.1710869565217,86.3169565217391,258.174456521739,133.3,75.8671739130435,98.3632608695652,264.769565217391,85.2,51.614,72.622,250.882222222222
"730","WAa",61.1,41.5113186813187,64.8994505494505,245.930769230769,57.6,39.6734782608696,65.7891304347826,245.667391304348,26.6,55.910652173913,85.1234782608696,255.548369565217,51.8,28.514,41.622,235.854444444444
"731","WAb",73.1,38.6867032967033,63.0321978021978,244.627472527473,58.5,36.8502173913043,63.7582608695652,244.31902173913,27.1,52.1521739130435,83.495652173913,254.052173913043,56.1,24.8,37.458,233.666111111111
"732","WAc",254.3,43.7623076923077,59.1730769230769,244.965384615385,176.4,40.8473913043478,57.5678260869565,243.709782608696,148.6,50.4304347826087,70.0582608695652,249.841304347826,228.2,34.156,47.93,239.173888888889
"733","WAd",77.2,42.6110989010989,65.2436263736264,246.331868131868,83.2,40.6771739130435,65.5602173913043,245.882608695652,28.1,56.6736956521739,84.8789130434783,255.692391304348,64.1,29.73,41.926,236.276666666667
"734","WIa",209.7,41.3293406593407,59.986043956044,244.515384615385,225.2,37.294347826087,56.0984782608696,242.314673913043,297.2,59.9176086956522,80.3319565217391,255.330434782609,93.3,15.142,30.87,229.153333333333
"735","WIb",206.4,36.4831868131868,55.6007692307692,241.951098901099,221.3,31.4619565217391,52.6354347826087,239.732608695652,256.1,54.59,77.18,252.975,73.9,8.258,26.812,226.113888888889
"736","WIc",215.4,38.2396703296703,58.551978021978,243.258791208791,255.3,34.43,54.9226086956522,241.192391304348,289.9,57.3917391304348,79.3223913043478,254.348369565217,75.2,11.588,29.164,227.692222222222
"737","AZ",62.9,57.9486813186813,87.0869230769231,256.65989010989,3.2,54.7836956521739,87.0623913043478,255.773913043478,20.7,76.5441304347826,106.439782608696,267.201086956522,10.2,39.736,68.416,246.414444444444
"738","CAa",20.9,49.4965934065934,79.4398901098901,252.187912087912,24.1,46.685652173913,76.9432608695652,250.713586956522,0,61.4476086956522,96.2913043478261,260.188586956522,59.7,36.588,58.854,242.883888888889
"739","CAb",8.2,60.17,90.6889010989011,258.277472527473,0,55.640652173913,86.2797826086957,255.794565217391,0,74.885,106.962173913043,266.885326086957,0,41.174,71.708,247.728333333333
"740","CAc",51.4,49.186043956044,71.2983516483517,249.84010989011,42.1,45.7034782608696,64.7815217391304,247.0625,0,53.2732608695652,71.1128260869565,250.923913043478,183.3,40.526,61.082,244.596666666667
"741","CAd",62.9,48.9921978021978,78.9038461538462,251.898901098901,69.9,47.104347826087,73.94,249.995652173913,0,58.1528260869565,93.6676086956522,258.544565217391,278.6,40.144,57.006,243.358333333333
"742","CO",55.7,25.7959340659341,59.7704395604396,240.140659340659,2.8,26.1519565217391,63.169347826087,241.183695652174,36.9,44.885652173913,83.225652173913,251.958695652174,19.8,3.696,36.814,227.625
"743","FLa",333,66.6025274725275,87.1779120879121,259.089010989011,139.7,62.750652173913,88.2069565217391,258.304891304348,828,72.3728260869565,90.7015217391304,261.670652173913,259.7,52.734,75.992,252.129444444444
"744","FLb",367.5,65.9517582417582,85.0159340659341,258.307692307692,128.1,63.8404347826087,86.5223913043478,258.139673913043,817.1,72.6897826086957,90.4315217391304,261.683695652174,379.3,50.958,72.822,250.755555555556
"745","FLc",316.1,63.4614285714286,81.5603296703297,256.656043956044,161.4,61.175652173913,82.6034782608696,256.310869565217,631.1,71.6313043478261,89.0580434782609,261.008152173913,281.6,46.374,67.606,248.033333333333
"746","GA",492.6,60.7910989010989,80.6445054945055,255.65989010989,315.1,56.4936956521739,82.3608695652174,254.942934782609,330.5,71.9189130434783,91.9986956521739,261.904891304348,272.6,39.758,63.75,245.124444444444
"747","IDa",46.9,29.8568131868132,58.1405494505495,240.815934065934,49.5,30.8828260869565,56.8986956521739,240.75597826087,18.1,48.9180434782609,83.5973913043478,253.182065217391,28.7,13.67,31.634,228.956666666667
"748","IDb",19.7,36.2181318681319,64.2605494505494,244.282967032967,42.1,37.0732608695652,63.5939130434783,244.335326086957,9.3,55.7169565217391,86.9039130434783,255.989130434783,59.8,26.124,42.456,235.422222222222
"749","IDc",36.6,31.0396703296703,60.888021978022,241.907692307692,51.2,31.5734782608696,58.5597826086956,241.409239130435,9,50.344347826087,84.2978260869565,253.772826086957,40.9,17.144,35.284,230.935555555556
"750","ME",258.6,32.0306593406593,49.4095604395604,238.994505494505,218.9,26.584347826087,45.9519565217391,236.521195652174,248,50.4578260869565,72.8795652173913,250.632608695652,161.8,5.066,24.132,224.482777777778
"751","MIa",122.5,37.0251648351648,58.2137362637363,242.827472527473,251,32.1467391304348,52.8115217391304,239.971739130435,233.6,57.8828260869565,81.7817391304348,255.167934782609,102.5,20.124,35.988,231.958888888889
"752","MIb",147.8,39.4126373626374,61.5031868131868,244.404395604396,283.3,34.4436956521739,56.4467391304348,241.619565217391,244.2,60.0839130434783,84.3741304347826,256.499456521739,137.5,21.326,38.926,233.108888888889
"753","MNa",245.6,37.217032967033,53.959010989011,241.698901098901,206.6,31.835652173913,50.5145652173913,239.247282608696,538.5,62.3691304347826,80.7095652173913,256.116304347826,32.9,17.294,33.822,230.571111111111
"754","MNb",162.2,35.7236263736264,54.9104395604396,241.548351648352,179,32.1780434782609,51.9232608695652,239.733695652174,438.7,61.0680434782609,80.3515217391304,255.655434782609,52,16.838,33.936,230.476111111111
"755","MNc",129.6,32.7546153846154,49.7596703296703,239.292857142857,165.8,26.9873913043478,46.8519565217391,236.883152173913,383.4,58.7163043478261,78.8352173913044,254.58097826087,24.9,12.388,30.416,228.262222222222
"756","MNd",140,35.2014285714286,53.6959340659341,241.065934065934,179.3,29.7069565217391,49.7965217391304,238.45652173913,444.4,61.9739130434783,81.8326086956522,256.31847826087,27.8,15.582,34.042,230.156666666667
"757","ND",62.2,30.4165934065934,48.8636263736264,238.394505494505,77.7,24.8860869565217,46.6073913043478,236.23152173913,380.6,58.5128260869565,80.1773913043478,254.897282608696,18.5,8.426,25.806,225.881111111111
"758","NY",227.7,42.6941758241758,59.813956043956,244.846703296703,321.4,36.5645652173913,55.9752173913043,242.077717391304,186.4,60.2560869565217,81.4980434782609,255.748369565217,230.3,23.322,37.53,233.275555555556
"759","ORa",175,42.1245054945055,65.4275824175824,246.247802197802,267.6,39.8123913043478,59.299347826087,243.903260869565,63,51.485,79.7586956521739,252.828804347826,656.1,35.618,49.196,239.931666666667
"760","ORb",24.3,38.1506593406593,63.7620879120879,244.681318681319,50.2,39.2841304347826,63.0832608695652,244.807608695652,33.6,56.4252173913044,86.8608695652174,256.173913043478,91.8,31.186,46.966,238.081111111111
"761","TX",408,64.2743956043956,84.2682417582418,257.634065934066,57.9,66.8945652173913,88.4397826086957,259.520652173913,144.3,75.5952173913043,97.1130434782609,264.346739130435,24.9,49.79,72.76,250.413888888889
"762","WAa",16.2,38.7005494505495,63.2913186813187,244.703296703297,32.2,39.0317391304348,62.8739130434783,244.679347826087,28.5,56.7304347826087,86.6573913043478,256.202173913043,91.7,30.542,45.89,237.603333333333
"763","WAb",19.5,34.4082417582418,61.7049450549451,243.07032967033,32,35.255652173913,60.2795652173913,242.909782608696,23.4,53.3886956521739,85.3210869565217,254.902717391304,86.8,28.63,42.06,236.008333333333
"764","WAc",108.3,42.617032967033,60.3638461538462,244.978021978022,185.5,39.5658695652174,55.3686956521739,242.742934782609,74.9,51.1386956521739,72.664347826087,250.761956521739,257.9,36.042,47.828,239.669444444444
"765","WAd",26.3,39.2820879120879,63.2458241758242,244.852197802198,46.8,39.8828260869565,62.7936956521739,244.89347826087,36,57.0513043478261,86.3639130434783,256.209782608696,93.9,32,46.7,238.233333333333
"766","WIa",184.4,38.2653846153846,56.6748351648352,242.744505494505,206.4,33.5397826086957,51.9447826086957,240.117934782609,255.3,60.2678260869565,81.1321739130435,255.65,72.3,19.702,35.414,231.682222222222
"767","WIb",223.8,34.3568131868132,51.0117582417582,240.085714285714,228.8,27.2260869565217,46.8167391304348,236.939673913043,336.8,57.6852173913043,78.7139130434783,254.260869565217,51.5,14.582,30.538,228.905555555556
"768","WIc",211.1,35.5040659340659,54.3565934065934,241.333516483516,240.2,30.5482608695652,50.72,238.946739130435,357.6,58.3445652173913,79.5513043478261,254.676630434783,66.8,16.462,33.744,230.318333333333
"769","AZ",36.2,60.6110989010989,88.4438461538462,257.776373626374,22.5,54.9323913043478,84.4073913043478,255.077717391304,50.4,77.675,105.242391304348,267.182608695652,107.3,42.826,69.848,247.670555555556
"770","CAa",7.3,50.4302197802198,81.2458241758242,252.948901098901,60.6,47.1865217391304,75.6226086956522,250.485869565217,1.8,63.799347826087,97.0758695652174,261.059782608696,82.9,40.118,58.354,243.725555555556
"771","CAb",7.5,62.9510989010989,91.5275824175824,259.282967032967,7.1,56.9769565217391,85.3367391304348,255.903804347826,14.2,76.7984782608696,105.584782608696,267.034239130435,27.2,44.554,73.13,249.062222222222
"772","CAc",29,49.2532967032967,71.600989010989,249.942857142857,86.4,45.9460869565217,66.2567391304348,247.539673913043,3,55.1769565217391,73.13,252.013043478261,157,43.528,63.02,245.968888888889
"773","CAd",48.7,49.366043956044,78.7554945054945,251.961538461538,158,47.2041304347826,72.4980434782609,249.622826086957,16.9,59.6476086956522,94.5715217391304,259.210869565217,222.9,42.296,57.496,244.092222222222
"774","CO",54.1,27.6572527472527,61.7108791208791,241.196703296703,29.4,27.4236956521739,61.1365217391304,240.972282608696,59.3,45.4569565217391,80.7682608695652,251.434782608696,15.6,8.052,41.338,230.091666666667
"775","FLa",313,67.2295604395604,87.2234065934066,259.275824175824,345,64.7228260869565,87.9545652173913,258.782608695652,660.3,72.8013043478261,91.8167391304348,262.099456521739,134.7,49.13,74.98,250.847222222222
"776","FLb",212.7,66.6678021978022,85.1642857142857,258.547802197802,289.1,65.239347826087,85.7436956521739,258.311956521739,779.2,73.3941304347826,90.4197826086957,261.876086956522,187.6,48.486,71.844,249.797222222222
"777","FLc",280.8,63.2121978021978,80.959010989011,256.41978021978,321.8,60.8097826086957,81.7073913043478,255.960326086957,571.4,71.3632608695652,88.5141304347826,260.782608695652,188.6,43.038,65.602,246.55
"778","GA",224.9,58.2948351648352,82.1754945054945,255.391758241758,453.5,59.8608695652174,81.290652173913,255.58097826087,591.8,72.9284782608696,90.7504347826087,261.838586956522,253.5,38.698,63.18,244.671666666667
"779","IDa",28.1,31.279010989011,61.2124175824176,242.064285714286,68.4,33.3128260869565,59.5204347826087,242.159239130435,24.4,50.690652173913,86.4910869565217,254.478260869565,56,21.29,38.734,233.045555555556
"780","IDb",20.4,39.0625274725275,66.1812087912088,245.606593406593,86.6,39.9023913043478,63.9245652173913,245.213043478261,25.5,57.9610869565217,89.885652173913,257.440760869565,91.1,29.092,44.9,236.925555555556
"781","IDc",21.4,33.0176923076923,63.0618681318681,243.060989010989,92.7,33.9408695652174,60.3363043478261,242.560326086957,22.7,51.964347826087,87.08,254.995652173913,61.3,22.638,42.054,234.342222222222
"782","ME",332.3,34.1194505494505,52.7207692307692,240.494505494505,181.7,22.4815217391304,44.494347826087,234.976630434783,352.4,52.5121739130435,73.31,251.322826086957,176.6,-0.45,19.724,221.726111111111
"783","MIa",245,37.4642857142857,59.002967032967,243.168681318681,215.7,30.9630434782609,54.4158695652174,240.088586956522,189.4,54.3826086956522,79.7626086956522,253.634782608696,63.7,13.774,29.846,228.488888888889
"784","MIb",341.6,40.5223076923077,62.419010989011,244.967032967033,326.8,34.954347826087,59.45,242.595652173913,271.6,56.9026086956522,81.8736956521739,254.921195652174,101.5,16.096,32.552,229.885555555556
"785","MNa",106,38.6214285714286,57.1752747252747,242.982417582418,270.8,35.165652173913,54.995,241.416847826087,187.7,60.4380434782609,80.5882608695652,255.546195652174,45.7,9.558,26.606,226.417777777778
"786","MNb",95.6,36.1686813186813,57.3987912087912,242.363186813187,236.4,34.774347826087,55.0654347826087,241.327717391304,242.4,58.8102173913043,80.0658695652174,254.948913043478,45,9.592,26.766,226.471666666667
"787","MNc",98.6,33.9394505494505,53.4546153846154,240.648351648352,183.6,29.9632608695652,53.134347826087,239.454891304348,252.7,56.5054347826087,79.1521739130435,254.054891304348,21.1,4.612,22.168,223.811111111111
"788","MNd",124.7,35.4961538461538,56.9675824175824,242.056593406593,186.5,33.7823913043478,55.685652173913,241.224456521739,216.2,59.2210869565217,81.1458695652174,255.363043478261,37.7,7.968,25.552,225.683333333333
"789","ND",71.3,32.7763736263736,52.0126373626374,239.924725274725,142.8,29.824347826087,52.1560869565217,239.144565217391,187.9,58.0960869565217,80.2145652173913,254.791847826087,24.3,1.732,18.838,222.086111111111
"790","NY",257,41.7546153846154,59.899010989011,244.609340659341,208.4,34.9758695652174,55.3510869565217,241.463043478261,273,57.980652173913,77.0332608695652,253.876086956522,158.6,16.588,30.95,229.577222222222
"791","ORa",259.7,44.4467032967033,64.6403296703297,246.674175824176,455.6,42.6082608695652,60.0095652173913,244.877173913043,23.2,52.310652173913,81.7915217391304,253.622826086957,619.6,36.248,50.77,240.543888888889
"792","ORb",45.2,40.8249450549451,65.9062637362637,246.01978021978,73.2,42.3969565217391,65.509347826087,246.346195652174,5.3,57.3604347826087,89.0971739130435,257.054891304348,146.2,31.494,45.17,237.667777777778
"793","TX",470.9,65.0497802197802,84.9684615384615,258.043956043956,71.3,66.094347826087,86.6084782608696,258.789673913043,192.5,75.47,96.7628260869565,264.214673913043,70.6,48.21,71.094,249.512222222222
"794","WAa",31.1,41.5489010989011,65.2713186813187,246.044505494506,51.8,42.5319565217391,65.3997826086957,246.353260869565,8.8,57.785,88.8839130434783,257.113586956522,129.5,31.246,44.224,237.336111111111
"795","WAb",24.6,37.311978021978,63.0598901098901,244.253296703297,50.7,38.6130434782609,62.8367391304348,244.552717391304,6.3,53.9521739130435,87.500652173913,255.664673913043,118.6,28.046,40.838,235.506666666667
"796","WAc",302.5,43.5664835164835,60.0157142857143,245.145054945055,197.5,42.9858695652174,57.859347826087,244.384782608696,22.5,51.26,74.810652173913,251.391847826087,232,36.174,49.338,240.125555555556
"797","WAd",42.4,42.0434065934066,65.5047252747253,246.246703296703,76,43.3126086956522,65.3332608695652,246.551630434783,3.7,58.0060869565217,88.6902173913043,257.121195652174,148.1,32.028,44.882,237.736111111111
"798","WIa",264.8,38.573956043956,58.3245054945055,243.288461538462,209.6,34.1619565217391,53.9071739130435,240.835869565217,207.5,58.1215217391304,79.6119565217391,254.63152173913,54.5,11.924,28.794,227.682777777778
"799","WIb",170.9,35.3062637362637,53.7473626373626,241.109340659341,234.2,28.67,50.72,238.425,208.5,53.9697826086957,77.3873913043478,252.860326086957,55.6,5.258,23.928,224.479444444444
"800","WIc",182.4,36.0737362637363,56.4730769230769,242.07967032967,231.6,31.6380434782609,53.8191304347826,240.110326086957,212.4,56.1023913043478,79.1658695652174,253.946739130435,55,7.848,26.612,225.944444444444
"801","AZ",83,57.8102197802198,83.480989010989,255.61978021978,52.6,59.2269565217391,89.0423913043478,257.558152173913,22.8,75.515,104.236739130435,266.303260869565,83.7,41.537032967033,66.3730769230769,246.347252747253
"802","CAa",59.9,48.831978021978,75.7785714285714,250.986263736264,8.7,49.7397826086957,81.5117391304348,252.83097826087,0,61.61,95.7532608695652,260.084239130435,113.5,38.8904395604396,55.4959340659341,242.590659340659
"803","CAb",45,58.8625274725275,86.3056043956044,256.696703296703,17.9,60.0584782608696,90.7289130434783,258.257608695652,1.7,75.1021739130435,105.44,266.522826086957,55.5,42.9374725274725,69.8425274725275,247.7
"804","CAc",91.1,48.2286813186813,69.6625274725275,249.11978021978,15.4,48.2332608695652,70.8447826086957,249.449456521739,0,55.4391304347826,71.7878260869565,251.713043478261,237.4,41.6121978021978,60.2332967032967,244.662637362637
"805","CAd",141.9,49.8506593406593,75.2840659340659,251.131868131868,25.3,50.1878260869565,78.5045652173913,252.120108695652,0,58.64,93.170652173913,258.541847826087,303.1,40.7042857142857,55.6383516483517,243.134065934066
"806","CO",41.4,25.6198901098901,58.8328571428571,239.831318681319,61.3,28.384347826087,62.2673913043478,241.553260869565,50.5,42.9232608695652,78.0310869565217,249.970652173913,30.6,3.13967032967033,35.4091208791209,227.08021978022
"807","FLa",327.3,66.3117582417582,85.8071428571429,258.627472527473,90.2,59.2347826086957,85.4795652173913,256.570652173913,752.5,72.0891304347826,93.6147826086956,262.401086956522,194.9,51.0730769230769,75.4581318681319,251.51978021978
"808","FLb",441.1,66.2563736263736,84.4067032967033,258.223076923077,118.3,60.2619565217391,83.5954347826087,256.332608695652,738.3,73.3784782608696,91.8519565217391,262.269565217391,228.4,50.808021978022,72.7007692307692,250.68021978022
"809","FLc",508.3,64.2585714285714,81.41,256.835714285714,152.1,57.0180434782609,80.6097826086957,254.602173913043,634.8,71.8621739130435,90.0089130434783,261.336413043478,217.8,44.9886813186813,65.6649450549451,247.109340659341
"810","GA",457.4,60.3974725274725,80.3774725274725,255.476373626374,165.7,56.2902173913043,82.6054347826087,254.954347826087,448.2,72.8110869565217,92.2060869565217,262.210326086957,312.8,39.9941758241758,62.3853846153846,244.810989010989
"811","IDa",65.5,32.3075824175824,58.2889010989011,241.537912087912,56.6,33.4928260869565,60.2678260869565,242.416847826087,50.2,48.5345652173913,82.2004347826087,252.6875,66.3,14.9741758241758,31.4768131868132,229.275274725275
"812","IDb",72,39.0348351648352,61.5150549450549,244.302747252747,69.8,40.2271739130435,66.785,246.097826086957,29.7,56.7636956521739,87.0232608695652,256.313043478261,88.6,26.1163736263736,39.471978021978,234.591208791209
"813","IDc",51.2,32.9563736263736,60.2689010989011,242.268131868132,57.3,34.5219565217391,62.4415217391304,243.30652173913,38.7,49.8552173913044,83.4878260869565,253.411956521739,83.6,17.4427472527473,34.2678021978022,230.736263736264
"814","ME",216.5,31.5183516483516,51.2550549450549,239.364835164835,177,27.1732608695652,47.7871739130435,237.194565217391,327.8,50.9039130434783,71.3554347826087,250.333152173913,137.5,-1.34252747252747,18.6869230769231,221.19010989011
"815","MIa",175.2,39.2840659340659,60.5201098901099,244.095604395604,346.1,35.5197826086956,57.1921739130435,242.125543478261,225.7,53.6821739130435,76.4189130434783,252.511413043478,144.4,12.1653846153846,29.3207692307692,227.896153846154
"816","MIb",191.5,41.9682417582418,63.5979120879121,245.696153846154,294.3,40.8982608695652,62.2986956521739,245.038043478261,356.4,57.5971739130435,78.5436956521739,254.189130434783,124.2,17.2508791208791,33.8524175824176,230.567582417582
"817","MNa",228.1,41.8673626373626,59.63,244.565934065934,294.1,36.4002173913043,56.270652173913,242.114130434783,269.3,56.8458695652174,76.0295652173913,253.282065217391,61.1,10.3554945054945,26.2489010989011,226.54010989011
"818","MNb",258,40.0713186813187,59.4856043956044,244.026923076923,340.5,36.5684782608696,57.3330434782609,242.45597826087,418.8,55.6465217391304,75.274347826087,252.739130434783,62.2,10.2823076923077,26.1124175824176,226.481868131868
"819","MNc",259.5,36.0836263736264,55.0983516483516,241.700549450549,194.4,29.5230434782609,51.5026086956522,238.879347826087,222.9,50.4558695652174,72.0852173913044,250.411413043478,51.8,3.73307692307692,21.7845054945055,223.46043956044
"820","MNd",222.4,39.7152747252747,59.3075824175824,243.878571428571,246.6,34.9973913043478,57.7145652173913,242.125543478261,278.7,55.370652173913,75.9552173913043,252.851630434783,34.4,8.65835164835165,25.2757142857143,225.798351648352
"821","ND",128.4,36.9678021978022,56.0398901098901,242.207692307692,226.1,29.7480434782609,49.8434782608696,238.48097826087,201.6,52.7117391304348,74.1728260869565,251.617934782609,53.1,-0.456373626373626,17.33,221.059340659341
"822","NY",224.9,44.1638461538462,61.5387912087912,245.734065934066,328.7,38.8654347826087,57.7497826086957,243.209782608696,316.6,58.2154347826087,76.2017391304348,253.710326086957,139.4,15.6803296703297,31.3818681318681,229.445054945055
"823","ORa",288.8,44.4625274725275,61.9007692307692,245.917582417582,180,42.3871739130435,65.0182608695652,246.207065217391,140.2,54.2397826086957,80.8269565217391,253.890760869565,501.8,36.1449450549451,48.4838461538462,239.88021978022
"824","ORb",44.2,40.7379120879121,64.402967032967,245.578021978022,74.1,41.6652173913043,67.3758695652174,246.661413043478,59.2,58.295652173913,87.5241304347826,256.877717391304,113.9,28.4702197802198,42.4607692307692,236.075274725275
"825","TX",163.4,66.286043956044,87.9651648351648,259.21978021978,182.6,65.4447826086956,84.3565217391304,257.983695652174,193.5,74.5113043478261,95.7571739130435,263.66902173913,71.5,49.8961538461538,71.9214285714286,250.21043956044
"826","WAa",34.1,41.4064835164835,63.8431868131868,245.608241758242,49.1,41.9176086956522,67.3386956521739,246.721195652174,51.9,58.8767391304348,87.3813043478261,256.999456521739,97.7,28.3020879120879,41.3293406593407,235.714285714286
"827","WAb",34.3,37.7075824175824,61.3983516483516,243.901648351648,46.4,38.3215217391304,66.245,245.41847826087,31.8,55.9008695652174,86.8647826086956,256.029347826087,69.6,25.6812087912088,37.9172527472527,234.038461538462
"828","WAc",306.3,44.1420879120879,58.3442857142857,244.840659340659,178.4,43.2989130434783,61.4378260869565,245.465760869565,168.4,53.7115217391304,74.525,251.99347826087,236.7,36.5741758241758,48.2741758241758,239.941208791209
"829","WAd",48.8,42.0157142857143,63.7798901098901,245.75989010989,70.3,42.590652173913,67.3973913043478,246.924456521739,56.2,59.0410869565217,87.0819565217391,256.961956521739,109.4,29.0023076923077,41.7150549450549,236.015934065934
"830","WIa",138.2,41.4678021978022,60.9236263736264,244.814285714286,393.2,36.8326086956522,55.8676086956522,242.122282608696,295.2,55.8852173913044,75.2039130434783,252.785869565217,91.8,11.5245054945055,28.1675824175824,227.397802197802
"831","WIb",199.3,37.3732967032967,56.8034065934066,242.532417582418,234.1,31.1039130434783,50.9997826086957,239.178804347826,229.4,50.7845652173913,72.7171739130435,250.678260869565,100.5,4.57769230769231,23.1394505494506,224.071428571429
"832","WIc",168.2,38.5324175824176,59.3689010989011,243.567032967033,336.4,33.604347826087,54.3982608695652,240.817391304348,285.9,53.210652173913,74.3978260869565,251.81902173913,93,8.05703296703297,25.8612087912088,225.793956043956
"833","AZ",11.8,59.6438461538462,87.5398901098901,257.256593406593,20.1,55.4626086956522,84.2782608695652,255.189130434783,55.2,76.2447826086957,103.984347826087,266.435869565217,155.2,44.092,66.792,247.173333333333
"834","CAa",8.7,47.5363736263736,78.5023076923077,251.382967032967,87.6,46.8167391304348,74.9789130434783,250.204347826087,0,61.6080434782609,96.1876086956522,260.204347826087,133.7,40.948,57.646,243.759444444444
"835","CAb",22.4,60.6526373626374,90.2359340659341,258.285714285714,2.4,57.1315217391304,86.8589130434783,256.369565217391,17.9,76.1645652173913,105.882173913043,266.940760869565,64.3,45.516,70.45,248.585
"836","CAc",14.2,48.5036263736264,70.3291208791209,249.381318681319,155.3,47.8126086956522,67.5578260869565,248.419565217391,8,54.365,71.2008695652174,251.251630434783,263.6,43.934,61.852,245.757222222222
"837","CAd",58.1,49.193956043956,77.5548351648352,251.58021978022,117,48.6284782608696,73.7423913043478,250.364130434783,16.4,59.389347826087,93.8515217391304,258.939130434783,435.5,42.314,56.504,243.821666666667
"838","CO",53.7,27.6612087912088,62.3656043956044,241.37967032967,39.4,26.3436956521739,59.4539130434783,240.204891304348,58.1,44.1676086956522,79.3321739130435,250.677717391304,30.6,9.77,39.806,230.143333333333
"839","FLa",354.7,67.4332967032967,86.0979120879121,259.01978021978,305,58.9452173913043,83.8908695652174,256.048913043478,852.4,73.7697826086956,91.3745652173913,262.245652173913,104.8,51.06,76.142,251.706111111111
"840","FLb",326.3,65.8548351648352,84.1851648351648,258.05,326.8,59.8589130434783,81.3258695652174,255.590217391304,753.8,74.3586956521739,91.4215217391304,262.422282608696,152.9,51.298,72.522,250.766666666667
"841","FLc",453.3,63.8807692307692,81.1805494505494,256.667032967033,384.2,55.789347826087,77.240652173913,253.325,569,73.474347826087,89.9404347826087,261.765217391304,231.8,47.266,67.234,248.177777777778
"842","GA",142.2,58.4530769230769,82.2862637362637,255.466483516484,520.3,53.3926086956522,76.9119565217391,252.567934782609,674.4,73.2121739130435,90.725,261.910326086957,263.6,42.284,64.658,246.078333333333
"843","IDa",64.1,31.8664835164835,60.0928571428571,241.916483516484,146.5,32.9978260869565,57.8495652173913,241.607608695652,30.4,47.5876086956522,82.3315217391304,252.460869565217,79.7,14.628,31.796,229.267777777778
"844","IDb",61.8,37.1201098901099,62.4763736263736,244.037912087912,128,39.4680434782609,64.1613043478261,245.158152173913,30.4,54.7934782608696,86.5067391304348,255.622282608696,81.5,24.152,40.616,234.363333333333
"845","IDc",51.5,32.448021978022,62.3102197802198,242.693956043956,173.6,32.8334782608696,59.1604347826087,241.926086956522,24.9,47.990652173913,82.865652173913,252.721195652174,105.8,16.646,35.364,230.819444444444
"846","ME",516.1,35.6247252747253,52.2064835164835,240.76978021978,343.2,26.7330434782609,45.5410869565217,236.448369565217,260.1,52.5434782608696,75.1041304347826,251.829891304348,247.5,0.964,21.796,222.694444444444
"847","MIa",232.9,39.6618681318681,61.5071428571429,244.474725274725,105.6,30.8476086956522,54.7426086956522,240.147282608696,258.2,58.5402173913043,82.1886956521739,255.463586956522,189.8,15.588,29.878,229.001666666667
"848","MIb",198.2,42.4489010989011,64.9271428571429,246.198901098901,120,35.9032608695652,58.3289130434783,242.547826086957,267.4,61.774347826087,84.9826086956522,257.138043478261,251.1,18.648,33.378,230.823888888889
"849","MNa",271.5,40.8645054945055,59.9227472527473,244.368681318681,185,35.7408695652174,54.9617391304348,241.567391304348,277.2,61.7958695652174,81.455,256.164130434783,81.6,12.428,26.82,227.274444444444
"850","MNb",262.1,39.200989010989,60.3836263736264,244.034615384615,252.7,35.3710869565217,54.8052173913043,241.421195652174,336.8,60.2463043478261,80.9267391304348,255.586956521739,87.1,12.058,25.798,226.887777777778
"851","MNc",244.4,35.0530769230769,54.9282417582418,241.367032967033,172,30.6558695652174,51.7902173913043,239.273913043478,343.6,56.5308695652174,77.1467391304348,253.504891304348,85,4.216,21.074,223.397222222222
"852","MNd",314.4,38.573956043956,59.3827472527473,243.582417582418,199.7,35.1128260869565,55.7013043478261,241.598369565217,310.5,60.7217391304348,81.4217391304348,255.85652173913,86.4,10.11,25.352,226.222777777778
"853","ND",110.9,34.79,55.5354945054945,241.462637362637,114,32.0469565217391,53.0404347826087,240.007608695652,282.2,56.6091304347826,78.1426086956522,253.803260869565,44.5,3.49,19.438,222.741111111111
"854","NY",291,44.2983516483516,62.3062637362637,245.984615384615,174.3,33.4889130434783,53.9834782608696,240.670108695652,237.2,62.1323913043478,82.6152173913043,256.579891304348,117.1,17.138,32.002,230.022222222222
